comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);datatype;optshare;packbool;protocol;latencies(ms);bandwidths(Mbs);input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.51;232;1;256;1;0;1;18;18000;40960;0;1;.004724;NA;.045146;.085486;.085486;1.51;232;100
1.49;232;1;256;1;0;1;18;17000;40960;0;0;0.025538;NA;0.241656;0.203998;0.203997;0.44;638;107
1.50;233;1;256;1;0;1;18;17000;40960;0;1;.004997;NA;.045142;.086985;.086985;1.50;233;100
1.49;232;1;256;1;0;1;18;16000;40960;0;0;0.025956;NA;0.268073;0.205707;0.205707;0.44;638;112
1.49;234;1;256;1;0;1;18;16000;40960;0;1;.004623;NA;.049204;.096108;.096108;1.49;234;100
1.48;233;1;256;1;0;1;18;15000;40960;0;0;0.025991;NA;0.236183;0.223564;0.223563;0.46;640;101
1.50;233;1;256;1;0;1;18;15000;40960;0;1;.004554;NA;.049928;.102629;.102628;1.50;233;99
1.51;232;1;256;1;0;1;18;14000;40960;0;0;0.025781;NA;0.235011;0.227240;0.227240;0.46;639;97
1.49;232;1;256;1;0;1;18;14000;40960;0;1;.004871;NA;.047867;.106882;.106881;1.49;232;100
1.49;232;1;256;1;0;1;18;13000;40960;0;0;0.025338;NA;0.236830;0.231638;0.231637;0.46;638;96
1.50;231;1;256;1;0;1;18;13000;40960;0;1;.004699;NA;.045132;.116424;.116424;1.50;231;100
1.46;232;1;256;1;0;1;18;12000;40960;0;0;0.026030;NA;0.252754;0.236371;0.236370;0.47;639;102
1.51;232;1;256;1;0;1;18;12000;40960;0;1;.004655;NA;.045108;.118542;.118542;1.51;232;99
1.50;231;1;256;1;0;1;18;11000;40960;0;0;0.025132;NA;0.254809;0.263437;0.263436;0.50;638;93
1.50;231;1;256;1;0;1;18;11000;40960;0;1;.004940;NA;.045004;.131992;.131991;1.50;231;100
1.49;232;1;256;1;0;1;18;10000;40960;0;0;0.026517;NA;0.249195;0.267695;0.267695;0.51;640;95
1.49;233;1;256;1;0;1;18;10000;40960;0;1;.004691;NA;.045052;.141489;.141489;1.49;233;99
1.51;232;1;256;1;0;1;18;9000;40960;0;0;0.025688;NA;0.243264;0.293050;0.293049;0.52;638;90
1.50;233;1;256;1;0;1;18;9000;40960;0;1;.004635;NA;.045768;.151843;.151843;1.50;233;99
1.50;232;1;256;1;0;1;18;8000;40960;0;0;0.025760;NA;0.259415;0.332562;0.332561;0.57;638;83
1.50;233;1;256;1;0;1;18;8000;40960;0;1;.004800;NA;.047001;.171772;.171772;1.50;233;99
1.49;233;1;256;1;0;1;20;25000;40960;0;0;0.025928;NA;0.268759;0.173125;0.173124;0.41;639;122
1.51;232;1;256;1;0;1;20;25000;40960;0;1;.004690;NA;.046033;.065592;.065592;1.51;232;100
1.49;232;1;256;1;0;1;20;24000;40960;0;0;0.026042;NA;0.240713;0.174307;0.174306;0.41;638;114
1.45;233;1;256;1;0;1;20;24000;40960;0;1;.004638;NA;.049062;.075768;.075768;1.45;233;99
1.50;232;1;256;1;0;1;20;23000;40960;0;0;0.025843;NA;0.263035;0.176876;0.176875;0.42;638;118
1.48;232;1;256;1;0;1;20;23000;40960;0;1;.004496;NA;.048325;.072777;.072777;1.48;232;99
1.50;232;1;256;1;0;1;20;22000;40960;0;0;0.025837;NA;0.238298;0.176946;0.176945;0.41;638;113
1.49;232;1;256;1;0;1;20;22000;40960;0;1;.004679;NA;.044989;.075117;.075117;1.49;232;99
1.49;232;1;256;1;0;1;20;21000;40960;0;0;0.025918;NA;0.253579;0.185646;0.185645;0.42;638;115
1.48;233;1;256;1;0;1;20;21000;40960;0;1;.004845;NA;.049657;.082592;.082591;1.48;233;99
1.48;232;1;256;1;0;1;20;20000;40960;0;0;0.025626;NA;0.253401;0.180949;0.180948;0.41;638;115
1.49;232;1;256;1;0;1;20;20000;40960;0;1;.004762;NA;.047704;.077974;.077974;1.49;232;99
1.46;231;1;256;1;0;1;20;19000;40960;0;0;0.026751;NA;0.248582;0.184764;0.184763;0.41;638;115
1.50;233;1;256;1;0;1;20;19000;40960;0;1;.004666;NA;.049290;.086337;.086337;1.50;233;100
1.50;232;1;256;1;0;1;20;18000;40960;0;0;0.026029;NA;0.250608;0.192073;0.192073;0.43;639;107
1.48;231;1;256;1;0;1;20;18000;40960;0;1;.004700;NA;.049037;.084172;.084172;1.48;231;100
1.46;233;1;256;1;0;1;20;17000;40960;0;0;0.025124;NA;0.270449;0.198464;0.198463;0.43;638;116
1.46;231;1;256;1;0;1;20;17000;40960;0;1;.004803;NA;.046659;.094325;.094324;1.46;231;99
1.49;232;1;256;1;0;1;20;16000;40960;0;0;0.026029;NA;0.254695;0.200298;0.200298;0.44;638;110
1.48;233;1;256;1;0;1;20;16000;40960;0;1;.004686;NA;.046587;.095021;.095021;1.48;233;99
1.47;231;1;256;1;0;1;20;15000;40960;0;0;0.026012;NA;0.265234;0.223835;0.223834;0.46;638;108
1.47;232;1;256;1;0;1;20;15000;40960;0;1;.004850;NA;.049007;.095862;.095862;1.47;232;99
1.49;233;1;256;1;0;1;20;14000;40960;0;0;0.025912;NA;0.264930;0.210970;0.210969;0.44;638;112
1.51;232;1;256;1;0;1;20;14000;40960;0;1;.004722;NA;.045907;.110303;.110302;1.51;232;99
1.49;232;1;256;1;0;1;20;13000;40960;0;0;0.025030;NA;0.269750;0.242216;0.242216;0.48;638;104
1.50;232;1;256;1;0;1;20;13000;40960;0;1;.005018;NA;.044693;.118051;.118051;1.50;232;100
1.49;236;1;256;1;0;1;20;12000;40960;0;0;0.025983;NA;0.241431;0.252453;0.252452;0.48;638;94
1.50;232;1;256;1;0;1;20;12000;40960;0;1;.004875;NA;.045352;.121565;.121565;1.50;232;99
1.46;232;1;256;1;0;1;20;11000;40960;0;0;0.026267;NA;0.243297;0.261809;0.261808;0.49;638;95
1.45;233;1;256;1;0;1;20;11000;40960;0;1;.004605;NA;.045946;.133290;.133290;1.45;233;99
1.47;232;1;256;1;0;1;20;10000;40960;0;0;0.025810;NA;0.252640;0.285639;0.285638;0.52;638;88
1.51;232;1;256;1;0;1;20;10000;40960;0;1;.004776;NA;.045641;.138427;.138427;1.51;232;99
1.51;233;1;256;1;0;1;20;9000;40960;0;0;0.025736;NA;0.253615;0.297485;0.297484;0.53;639;91
1.50;232;1;256;1;0;1;20;9000;40960;0;1;.004657;NA;.045993;.153594;.153594;1.50;232;100
1.47;232;1;256;1;0;1;20;8000;40960;0;0;0.025922;NA;0.212348;0.317684;0.317683;0.55;638;76
1.49;233;1;256;1;0;1;20;8000;40960;0;1;.004911;NA;.044092;.175215;.175215;1.49;233;99
1.45;231;1;256;1;0;2;1;25000;40960;0;0;0.043937;NA;0.273562;0.228238;0.228237;0.47;721;109
1.45;232;1;256;1;0;2;1;25000;40960;0;1;.006397;NA;.041604;.064871;.064871;1.45;232;99
1.48;232;1;256;1;0;2;1;24000;40960;0;0;0.045118;NA;0.277828;0.225435;0.225434;0.47;722;111
1.48;231;1;256;1;0;2;1;24000;40960;0;1;.006261;NA;.041327;.067529;.067529;1.48;231;99
1.48;230;1;256;1;0;2;1;23000;40960;0;0;0.044737;NA;0.235967;0.248278;0.248278;0.49;721;97
1.47;232;1;256;1;0;2;1;23000;40960;0;1;.006192;NA;.043716;.071708;.071708;1.47;232;99
1.46;232;1;256;1;0;2;1;22000;40960;0;0;0.043626;NA;0.284387;0.230386;0.230385;0.48;723;111
1.48;231;1;256;1;0;2;1;22000;40960;0;1;.005943;NA;.043278;.074852;.074852;1.48;231;99
1.43;232;1;256;1;0;2;1;21000;40960;0;0;0.043879;NA;0.283545;0.230234;0.230233;0.48;721;110
1.48;232;1;256;1;0;2;1;21000;40960;0;1;.006227;NA;.043452;.075215;.075214;1.48;232;100
1.47;232;1;256;1;0;2;1;20000;40960;0;0;0.044839;NA;0.289644;0.231593;0.231592;0.48;721;111
1.47;232;1;256;1;0;2;1;20000;40960;0;1;.005912;NA;.041055;.078962;.078962;1.47;232;100
1.48;231;1;256;1;0;2;1;19000;40960;0;0;0.044652;NA;0.268396;0.235383;0.235382;0.46;721;105
1.48;232;1;256;1;0;2;1;19000;40960;0;1;.006568;NA;.042479;.079192;.079192;1.48;232;99
1.48;230;1;256;1;0;2;1;18000;40960;0;0;0.044145;NA;0.256050;0.239773;0.239773;0.49;724;103
1.47;231;1;256;1;0;2;1;18000;40960;0;1;.006025;NA;.041862;.083365;.083365;1.47;231;99
1.47;232;1;256;1;0;2;1;17000;40960;0;0;0.043503;NA;0.230514;0.235809;0.235808;0.48;721;98
1.49;232;1;256;1;0;2;1;17000;40960;0;1;.006344;NA;.040369;.083501;.083501;1.49;232;99
1.48;231;1;256;1;0;2;1;16000;40960;0;0;0.043773;NA;0.298331;0.241671;0.241670;0.48;721;108
1.47;232;1;256;1;0;2;1;16000;40960;0;1;.006149;NA;.042948;.091502;.091502;1.47;232;99
1.47;232;1;256;1;0;2;1;15000;40960;0;0;0.043741;NA;0.293426;0.247928;0.247928;0.49;721;109
1.46;231;1;256;1;0;2;1;15000;40960;0;1;.006272;NA;.039869;.094617;.094617;1.46;231;100
1.47;232;1;256;1;0;2;1;14000;40960;0;0;0.043151;NA;0.294270;0.247490;0.247489;0.48;721;107
1.44;231;1;256;1;0;2;1;14000;40960;0;1;.006397;NA;.042570;.103464;.103464;1.44;231;100
1.47;231;1;256;1;0;2;1;13000;40960;0;0;0.044943;NA;0.304149;0.273091;0.273090;0.52;722;105
1.47;232;1;256;1;0;2;1;13000;40960;0;1;.006402;NA;.039189;.103782;.103782;1.47;232;99
1.48;231;1;256;1;0;2;1;12000;40960;0;0;0.043533;NA;0.266699;0.260358;0.260358;0.51;721;101
1.47;231;1;256;1;0;2;1;12000;40960;0;1;.006109;NA;.039032;.117825;.117825;1.47;231;99
1.49;232;1;256;1;0;2;1;11000;40960;0;0;0.043994;NA;0.264808;0.272573;0.272572;0.51;723;94
1.47;232;1;256;1;0;2;1;11000;40960;0;1;.005954;NA;.041539;.124245;.124245;1.47;232;100
1.47;232;1;256;1;0;2;1;10000;40960;0;0;0.045250;NA;0.269296;0.282482;0.282482;0.53;723;97
1.47;232;1;256;1;0;2;1;10000;40960;0;1;.006030;NA;.040332;.131464;.131464;1.47;232;99
1.45;232;1;256;1;0;2;1;9000;40960;0;0;0.044448;NA;0.263741;0.295208;0.295207;0.54;721;94
1.48;232;1;256;1;0;2;1;9000;40960;0;1;.006408;NA;.039338;.146133;.146133;1.48;232;100
1.46;231;1;256;1;0;2;1;8000;40960;0;0;0.044875;NA;0.247235;0.330934;0.330933;0.59;723;85
1.49;232;1;256;1;0;2;1;8000;40960;0;1;.006520;NA;.038665;.161641;.161641;1.49;232;99
1.44;231;1;256;1;0;2;2;25000;40960;0;0;0.044680;NA;0.271429;0.227558;0.227558;0.46;721;106
1.46;231;1;256;1;0;2;2;25000;40960;0;1;.006215;NA;.042291;.066812;.066811;1.46;231;99
1.46;232;1;256;1;0;2;2;24000;40960;0;0;0.043853;NA;0.270381;0.230690;0.230690;0.47;721;104
1.48;232;1;256;1;0;2;2;24000;40960;0;1;.006385;NA;.041455;.066625;.066625;1.48;232;99
1.47;231;1;256;1;0;2;2;23000;40960;0;0;0.042909;NA;0.265522;0.220191;0.220191;0.47;721;109
1.46;231;1;256;1;0;2;2;23000;40960;0;1;.006205;NA;.040881;.073975;.073975;1.46;231;99
1.48;230;1;256;1;0;2;2;22000;40960;0;0;0.043763;NA;0.284160;0.231534;0.231533;0.48;721;111
1.46;232;1;256;1;0;2;2;22000;40960;0;1;.006171;NA;.044440;.074084;.074084;1.46;232;99
1.47;232;1;256;1;0;2;2;21000;40960;0;0;0.043765;NA;0.279117;0.228818;0.228818;0.47;723;110
1.48;231;1;256;1;0;2;2;21000;40960;0;1;.006392;NA;.038566;.074235;.074235;1.48;231;99
1.47;232;1;256;1;0;2;2;20000;40960;0;0;0.044133;NA;0.277620;0.229617;0.229617;0.48;722;109
1.47;231;1;256;1;0;2;2;20000;40960;0;1;.006418;NA;.040772;.077099;.077099;1.47;231;99
1.45;231;1;256;1;0;2;2;19000;40960;0;0;0.043504;NA;0.286279;0.231939;0.231938;0.48;721;111
1.48;232;1;256;1;0;2;2;19000;40960;0;1;.006178;NA;.042206;.078262;.078262;1.48;232;99
1.46;232;1;256;1;0;2;2;18000;40960;0;0;0.045419;NA;0.277762;0.232867;0.232866;0.47;721;106
1.46;232;1;256;1;0;2;2;18000;40960;0;1;.006203;NA;.040477;.080143;.080143;1.46;232;100
1.45;232;1;256;1;0;2;2;17000;40960;0;0;0.044235;NA;0.268774;0.241747;0.241747;0.49;721;105
1.48;232;1;256;1;0;2;2;17000;40960;0;1;.006243;NA;.042381;.086358;.086358;1.48;232;99
1.45;233;1;256;1;0;2;2;16000;40960;0;0;0.044519;NA;0.301084;0.241516;0.241515;0.49;721;111
1.48;231;1;256;1;0;2;2;16000;40960;0;1;.006255;NA;.041617;.091008;.091008;1.48;231;99
1.47;231;1;256;1;0;2;2;15000;40960;0;0;0.043396;NA;0.296537;0.253242;0.253241;0.50;721;108
1.45;231;1;256;1;0;2;2;15000;40960;0;1;.006245;NA;.042616;.094090;.094090;1.45;231;99
1.47;232;1;256;1;0;2;2;14000;40960;0;0;0.044067;NA;0.275420;0.250791;0.250790;0.49;721;105
1.47;231;1;256;1;0;2;2;14000;40960;0;1;.006314;NA;.040055;.097466;.097466;1.47;231;99
1.43;232;1;256;1;0;2;2;13000;40960;0;0;0.044450;NA;0.296784;0.259849;0.259848;0.51;721;107
1.48;232;1;256;1;0;2;2;13000;40960;0;1;.005947;NA;.040351;.104662;.104662;1.48;232;99
1.48;233;1;256;1;0;2;2;12000;40960;0;0;0.044422;NA;0.297394;0.263862;0.263861;0.51;721;106
1.46;231;1;256;1;0;2;2;12000;40960;0;1;.006217;NA;.040577;.112359;.112359;1.46;231;100
1.48;232;1;256;1;0;2;2;11000;40960;0;0;0.044511;NA;0.269661;0.274142;0.274141;0.53;721;99
1.47;235;1;256;1;0;2;2;11000;40960;0;1;.006293;NA;.040831;.114799;.114799;1.47;235;99
1.48;232;1;256;1;0;2;2;10000;40960;0;0;0.044260;NA;0.270270;0.290930;0.290929;0.54;721;96
1.46;232;1;256;1;0;2;2;10000;40960;0;1;.006179;NA;.039676;.126920;.126919;1.46;232;99
1.48;232;1;256;1;0;2;2;9000;40960;0;0;0.043305;NA;0.259109;0.313031;0.313030;0.56;721;90
1.46;231;1;256;1;0;2;2;9000;40960;0;1;.006077;NA;.038793;.147502;.147502;1.46;231;99
1.48;232;1;256;1;0;2;2;8000;40960;0;0;0.043776;NA;0.249142;0.323336;0.323335;0.58;721;87
1.45;231;1;256;1;0;2;2;8000;40960;0;1;.006148;NA;.041554;.156470;.156470;1.45;231;99
1.47;231;1;256;1;0;2;4;25000;40960;0;0;0.045386;NA;0.277864;0.237267;0.237266;0.48;721;108
1.44;231;1;256;1;0;2;4;25000;40960;0;1;.006006;NA;.046105;.066923;.066923;1.44;231;99
1.47;232;1;256;1;0;2;4;24000;40960;0;0;0.044274;NA;0.275286;0.229355;0.229354;0.47;721;109
1.46;231;1;256;1;0;2;4;24000;40960;0;1;.006139;NA;.042293;.070491;.070491;1.46;231;99
1.44;232;1;256;1;0;2;4;23000;40960;0;0;0.044874;NA;0.294036;0.255301;0.255300;0.50;723;107
1.48;231;1;256;1;0;2;4;23000;40960;0;1;.006306;NA;.041826;.071586;.071586;1.48;231;99
1.47;232;1;256;1;0;2;4;22000;40960;0;0;0.044044;NA;0.284748;0.243144;0.243143;0.49;721;108
1.47;231;1;256;1;0;2;4;22000;40960;0;1;.006016;NA;.043427;.073660;.073660;1.47;231;99
1.48;235;1;256;1;0;2;4;21000;40960;0;0;0.043663;NA;0.280493;0.230885;0.230884;0.48;721;110
1.48;232;1;256;1;0;2;4;21000;40960;0;1;.006145;NA;.042319;.075087;.075087;1.48;232;99
1.48;231;1;256;1;0;2;4;20000;40960;0;0;0.044333;NA;0.280274;0.226492;0.226491;0.47;721;111
1.45;232;1;256;1;0;2;4;20000;40960;0;1;.006338;NA;.042535;.083682;.083682;1.45;232;99
1.49;232;1;256;1;0;2;4;19000;40960;0;0;0.045374;NA;0.292920;0.240880;0.240879;0.49;721;110
1.47;231;1;256;1;0;2;4;19000;40960;0;1;.006148;NA;.043135;.076370;.076370;1.47;231;100
1.47;231;1;256;1;0;2;4;18000;40960;0;0;0.045939;NA;0.291851;0.235875;0.235874;0.48;721;111
1.44;232;1;256;1;0;2;4;18000;40960;0;1;.006094;NA;.043634;.082078;.082077;1.44;232;99
1.48;231;1;256;1;0;2;4;17000;40960;0;0;0.043413;NA;0.274970;0.236603;0.236603;0.48;723;107
1.48;231;1;256;1;0;2;4;17000;40960;0;1;.006317;NA;.041705;.084775;.084775;1.48;231;100
1.44;232;1;256;1;0;2;4;16000;40960;0;0;0.044684;NA;0.306059;0.245334;0.245333;0.50;722;111
1.42;233;1;256;1;0;2;4;16000;40960;0;1;.006157;NA;.042192;.088539;.088539;1.42;233;99
1.48;231;1;256;1;0;2;4;15000;40960;0;0;0.043035;NA;0.298074;0.242036;0.242035;0.49;721;111
1.44;232;1;256;1;0;2;4;15000;40960;0;1;.006292;NA;.038898;.090936;.090935;1.44;232;99
1.48;232;1;256;1;0;2;4;14000;40960;0;0;0.043936;NA;0.286868;0.246457;0.246456;0.50;721;107
1.48;232;1;256;1;0;2;4;14000;40960;0;1;.006057;NA;.040563;.095054;.095054;1.48;232;99
1.47;231;1;256;1;0;2;4;13000;40960;0;0;0.044629;NA;0.241286;0.267458;0.267457;0.51;721;94
1.48;232;1;256;1;0;2;4;13000;40960;0;1;.006189;NA;.042314;.103620;.103620;1.48;232;99
1.48;232;1;256;1;0;2;4;12000;40960;0;0;0.043526;NA;0.270504;0.267225;0.267224;0.50;721;99
1.46;231;1;256;1;0;2;4;12000;40960;0;1;.006279;NA;.042611;.107771;.107771;1.46;231;100
1.46;232;1;256;1;0;2;4;11000;40960;0;0;0.043800;NA;0.256787;0.273841;0.273841;0.52;721;96
1.44;231;1;256;1;0;2;4;11000;40960;0;1;.006120;NA;.040546;.118836;.118836;1.44;231;99
1.47;231;1;256;1;0;2;4;10000;40960;0;0;0.043958;NA;0.262196;0.294560;0.294559;0.54;721;94
1.46;232;1;256;1;0;2;4;10000;40960;0;1;.006230;NA;.038939;.124133;.124132;1.46;232;99
1.49;232;1;256;1;0;2;4;9000;40960;0;0;0.044590;NA;0.250220;0.304701;0.304700;0.55;721;90
1.49;232;1;256;1;0;2;4;9000;40960;0;1;.006229;NA;.042525;.137054;.137054;1.49;232;99
1.49;230;1;256;1;0;2;4;8000;40960;0;0;0.045188;NA;0.238706;0.328873;0.328872;0.58;721;84
1.48;232;1;256;1;0;2;4;8000;40960;0;1;.006293;NA;.039161;.153120;.153120;1.48;232;99
