comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);freqs(GHz);datatype;optshare;packbool;protocol;bandwidths(Mbs);input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.37;231;1;2;256;1;0;4;13000;40960;0;0;0.053455;NA;0.132713;0.249832;0.249831;0.60;481;80
1.36;229;1;2;256;1;0;4;13000;40960;0;1;.010137;NA;.027687;.076579;.076579;1.36;229;99
1.36;229;1;2;256;1;0;4;12000;40960;0;0;0.054477;NA;0.142960;0.256124;0.256123;0.61;481;81
1.37;229;1;2;256;1;0;4;12000;40960;0;1;.010222;NA;.028128;.080758;.080758;1.37;229;99
1.36;231;1;2;256;1;0;4;11000;40960;0;0;0.055398;NA;0.130441;0.269711;0.269710;0.62;481;77
1.38;230;1;2;256;1;0;4;11000;40960;0;1;.010109;NA;.026253;.087849;.087849;1.38;230;100
1.37;229;1;2;256;1;0;4;10000;40960;0;0;0.054361;NA;0.130505;0.282131;0.282130;0.64;481;75
1.37;231;1;2;256;1;0;4;10000;40960;0;1;.010082;NA;.027595;.096028;.096028;1.37;231;100
1.37;230;1;2;256;1;0;4;9000;40960;0;0;0.054589;NA;0.128737;0.312128;0.312127;0.66;481;72
1.37;229;1;2;256;1;0;4;9000;40960;0;1;.010060;NA;.027040;.103367;.103366;1.37;229;99
1.36;231;1;2;256;1;0;4;8000;40960;0;0;0.054005;NA;0.130650;0.334266;0.334265;0.69;481;69
1.36;231;1;2;256;1;0;4;8000;40960;0;1;.010186;NA;.027457;.110144;.110144;1.36;231;99
1.37;231;1;2;256;1;0;5;25000;40960;0;0;0.054975;NA;0.175860;0.235205;0.235204;0.59;562;89
1.37;231;1;2;256;1;0;5;25000;40960;0;1;.010356;NA;.034642;.048986;.048986;1.37;231;99
1.38;230;1;2;256;1;0;5;24000;40960;0;0;0.055530;NA;0.174260;0.241268;0.241267;0.59;562;88
1.39;230;1;2;256;1;0;5;24000;40960;0;1;.010254;NA;.034831;.049224;.049224;1.39;230;99
1.37;230;1;2;256;1;0;5;23000;40960;0;0;0.055743;NA;0.174272;0.241428;0.241427;0.60;562;88
1.37;230;1;2;256;1;0;5;23000;40960;0;1;.010376;NA;.035107;.052287;.052287;1.37;230;99
1.37;230;1;2;256;1;0;5;22000;40960;0;0;0.057324;NA;0.171611;0.238614;0.238613;0.61;562;87
1.36;231;1;2;256;1;0;5;22000;40960;0;1;.010293;NA;.033647;.054866;.054865;1.36;231;99
1.37;231;1;2;256;1;0;5;21000;40960;0;0;0.054954;NA;0.175680;0.253852;0.253851;0.62;562;86
1.37;232;1;2;256;1;0;5;21000;40960;0;1;.010373;NA;.034463;.053396;.053396;1.37;232;99
1.37;230;1;2;256;1;0;5;20000;40960;0;0;0.055701;NA;0.173649;0.233357;0.233356;0.59;562;89
1.36;230;1;2;256;1;0;5;20000;40960;0;1;.010295;NA;.033649;.055011;.055011;1.36;230;100
1.37;230;1;2;256;1;0;5;19000;40960;0;0;0.055542;NA;0.173560;0.243947;0.243946;0.59;562;87
1.37;231;1;2;256;1;0;5;19000;40960;0;1;.010365;NA;.033769;.057024;.057024;1.37;231;99
1.37;230;1;2;256;1;0;5;18000;40960;0;0;0.055475;NA;0.172179;0.253056;0.253056;0.60;562;86
1.37;235;1;2;256;1;0;5;18000;40960;0;1;.010275;NA;.034236;.059390;.059390;1.37;235;100
1.39;231;1;2;256;1;0;5;17000;40960;0;0;0.056001;NA;0.173605;0.251835;0.251834;0.61;562;86
1.38;230;1;2;256;1;0;5;17000;40960;0;1;.010373;NA;.034341;.061636;.061636;1.38;230;99
1.37;231;1;2;256;1;0;5;16000;40960;0;0;0.057089;NA;0.174723;0.255300;0.255300;0.62;562;84
1.37;230;1;2;256;1;0;5;16000;40960;0;1;.010387;NA;.033495;.064859;.064859;1.37;230;99
1.37;232;1;2;256;1;0;5;15000;40960;0;0;0.055123;NA;0.172851;0.270056;0.270055;0.62;564;84
1.38;231;1;2;256;1;0;5;15000;40960;0;1;.010315;NA;.032863;.069223;.069222;1.38;231;99
1.38;232;1;2;256;1;0;5;14000;40960;0;0;0.054936;NA;0.172285;0.268434;0.268434;0.63;562;83
1.39;231;1;2;256;1;0;5;14000;40960;0;1;.010364;NA;.033672;.073984;.073984;1.39;231;99
1.37;231;1;2;256;1;0;5;13000;40960;0;0;0.054787;NA;0.171033;0.276867;0.276867;0.64;564;82
1.38;231;1;2;256;1;0;5;13000;40960;0;1;.010294;NA;.033283;.080029;.080029;1.38;231;100
1.39;230;1;2;256;1;0;5;12000;40960;0;0;0.055605;NA;0.170819;0.286664;0.286663;0.65;562;80
1.38;232;1;2;256;1;0;5;12000;40960;0;1;.010329;NA;.033243;.084137;.084137;1.38;232;99
1.38;230;1;2;256;1;0;5;11000;40960;0;0;0.055832;NA;0.171662;0.302145;0.302144;0.66;562;78
1.38;231;1;2;256;1;0;5;11000;40960;0;1;.010311;NA;.033522;.089049;.089049;1.38;231;99
1.39;233;1;2;256;1;0;5;10000;40960;0;0;0.056449;NA;0.169283;0.313951;0.313950;0.67;562;78
1.37;230;1;2;256;1;0;5;10000;40960;0;1;.010292;NA;.032663;.096815;.096815;1.37;230;99
1.38;230;1;2;256;1;0;5;9000;40960;0;0;0.057256;NA;0.172066;0.335625;0.335624;0.69;562;76
1.37;231;1;2;256;1;0;5;9000;40960;0;1;.010370;NA;.032845;.106820;.106819;1.37;231;99
1.39;231;1;2;256;1;0;5;8000;40960;0;0;0.056241;NA;0.173697;0.362434;0.362433;0.72;562;72
1.39;230;1;2;256;1;0;5;8000;40960;0;1;.010313;NA;.032339;.118424;.118424;1.39;230;99
1.37;230;1;2;256;1;0;6;25000;40960;0;0;0.030119;NA;0.068884;0.111085;0.111084;0.44;403;89
1.37;230;1;2;256;1;0;6;25000;40960;0;1;.004962;NA;.012670;.018644;.018644;1.37;230;99
1.35;232;1;2;256;1;0;6;24000;40960;0;0;0.030386;NA;0.065655;0.108297;0.108297;0.44;403;88
1.38;231;1;2;256;1;0;6;24000;40960;0;1;.004988;NA;.012444;.018126;.018126;1.38;231;99
1.37;229;1;2;256;1;0;6;23000;40960;0;0;0.030316;NA;0.065597;0.105908;0.105908;0.43;405;90
1.36;231;1;2;256;1;0;6;23000;40960;0;1;.004973;NA;.012007;.020409;.020409;1.36;231;99
1.36;230;1;2;256;1;0;6;22000;40960;0;0;0.030200;NA;0.065655;0.102023;0.102022;0.43;403;90
1.37;230;1;2;256;1;0;6;22000;40960;0;1;.004980;NA;.012039;.020059;.020059;1.37;230;99
1.37;230;1;2;256;1;0;6;21000;40960;0;0;0.029941;NA;0.066094;0.101301;0.101300;0.43;403;90
1.36;231;1;2;256;1;0;6;21000;40960;0;1;.004997;NA;.011923;.020729;.020729;1.36;231;99
1.37;229;1;2;256;1;0;6;20000;40960;0;0;0.030208;NA;0.065742;0.100532;0.100531;0.42;405;91
1.37;229;1;2;256;1;0;6;20000;40960;0;1;.004979;NA;.012275;.021123;.021122;1.37;229;99
1.37;230;1;2;256;1;0;6;19000;40960;0;0;0.030251;NA;0.066883;0.094788;0.094787;0.42;403;92
1.36;229;1;2;256;1;0;6;19000;40960;0;1;.005008;NA;.012660;.019372;.019372;1.36;229;99
1.37;231;1;2;256;1;0;6;18000;40960;0;0;0.029626;NA;0.065128;0.101333;0.101332;0.42;403;90
1.35;230;1;2;256;1;0;6;18000;40960;0;1;.005030;NA;.012103;.021045;.021045;1.35;230;99
1.36;229;1;2;256;1;0;6;17000;40960;0;0;0.030511;NA;0.066837;0.099653;0.099652;0.43;405;92
1.37;230;1;2;256;1;0;6;17000;40960;0;1;.005047;NA;.011956;.021442;.021442;1.37;230;100
1.37;231;1;2;256;1;0;6;16000;40960;0;0;0.029819;NA;0.065862;0.101579;0.101578;0.43;403;90
1.37;230;1;2;256;1;0;6;16000;40960;0;1;.005031;NA;.011816;.022565;.022565;1.37;230;99
1.36;230;1;2;256;1;0;6;15000;40960;0;0;0.030220;NA;0.066223;0.106039;0.106038;0.43;403;90
1.36;232;1;2;256;1;0;6;15000;40960;0;1;.004981;NA;.011992;.024242;.024242;1.36;232;99
1.36;231;1;2;256;1;0;6;14000;40960;0;0;0.030545;NA;0.073526;0.108934;0.108933;0.43;405;91
1.37;230;1;2;256;1;0;6;14000;40960;0;1;.005024;NA;.011519;.023603;.023603;1.37;230;99
1.37;231;1;2;256;1;0;6;13000;40960;0;0;0.030610;NA;0.064557;0.113332;0.113331;0.43;403;88
1.36;230;1;2;256;1;0;6;13000;40960;0;1;.004976;NA;.011707;.024431;.024431;1.36;230;99
1.37;230;1;2;256;1;0;6;12000;40960;0;0;0.030296;NA;0.064592;0.116872;0.116871;0.45;403;88
1.35;231;1;2;256;1;0;6;12000;40960;0;1;.004980;NA;.011896;.024877;.024876;1.35;231;99
1.38;230;1;2;256;1;0;6;11000;40960;0;0;0.030251;NA;0.065467;0.122278;0.122277;0.45;403;87
1.37;230;1;2;256;1;0;6;11000;40960;0;1;.005039;NA;.011692;.025926;.025926;1.37;230;100
1.37;229;1;2;256;1;0;6;10000;40960;0;0;0.030902;NA;0.064932;0.127752;0.127751;0.45;403;85
1.37;229;1;2;256;1;0;6;10000;40960;0;1;.005019;NA;.012050;.027608;.027608;1.37;229;99
1.36;231;1;2;256;1;0;6;9000;40960;0;0;0.030210;NA;0.067868;0.134088;0.134087;0.46;403;84
1.35;230;1;2;256;1;0;6;9000;40960;0;1;.005027;NA;.011588;.032683;.032683;1.35;230;100
1.37;230;1;2;256;1;0;6;8000;40960;0;0;0.030248;NA;0.066253;0.146116;0.146115;0.48;403;82
1.36;230;1;2;256;1;0;6;8000;40960;0;1;.005076;NA;.011369;.031866;.031866;1.36;230;99
1.43;231;1;1.8;256;1;0;1;25000;40960;0;0;0.040414;NA;0.230198;0.189168;0.189167;0.53;638;107
1.44;235;1;1.8;256;1;0;1;25000;40960;0;1;.006943;NA;.042829;.066487;.066487;1.44;235;99
1.42;232;1;1.8;256;1;0;1;24000;40960;0;0;0.040247;NA;0.239170;0.188876;0.188875;0.53;638;109
1.43;233;1;1.8;256;1;0;1;24000;40960;0;1;.006951;NA;.043843;.067002;.067002;1.43;233;99
1.43;233;1;1.8;256;1;0;1;23000;40960;0;0;0.040194;NA;0.230204;0.188492;0.188491;0.53;638;106
1.43;232;1;1.8;256;1;0;1;23000;40960;0;1;.006921;NA;.044013;.069075;.069075;1.43;232;100
1.41;232;1;1.8;256;1;0;1;22000;40960;0;0;0.040585;NA;0.234088;0.183760;0.183759;0.52;638;108
1.44;233;1;1.8;256;1;0;1;22000;40960;0;1;.006825;NA;.044102;.069122;.069122;1.44;233;99
1.44;233;1;1.8;256;1;0;1;21000;40960;0;0;0.040392;NA;0.227513;0.193197;0.193196;0.54;638;104
1.43;233;1;1.8;256;1;0;1;21000;40960;0;1;.006880;NA;.043429;.077423;.077423;1.43;233;99
1.43;231;1;1.8;256;1;0;1;20000;40960;0;0;0.040622;NA;0.234165;0.184841;0.184841;0.53;638;108
1.42;233;1;1.8;256;1;0;1;20000;40960;0;1;.006969;NA;.042814;.074606;.074606;1.42;233;99
1.43;232;1;1.8;256;1;0;1;19000;40960;0;0;0.040356;NA;0.239514;0.197627;0.197626;0.54;638;105
1.43;233;1;1.8;256;1;0;1;19000;40960;0;1;.006838;NA;.041907;.084467;.084467;1.43;233;99
1.44;232;1;1.8;256;1;0;1;18000;40960;0;0;0.040298;NA;0.232974;0.194016;0.194016;0.54;638;105
1.43;232;1;1.8;256;1;0;1;18000;40960;0;1;.006924;NA;.042521;.083424;.083423;1.43;232;99
1.42;232;1;1.8;256;1;0;1;17000;40960;0;0;0.040305;NA;0.234557;0.198190;0.198189;0.53;638;106
1.42;233;1;1.8;256;1;0;1;17000;40960;0;1;.006919;NA;.042081;.094020;.094020;1.42;233;99
1.42;233;1;1.8;256;1;0;1;16000;40960;0;0;0.040660;NA;0.235243;0.197829;0.197828;0.53;638;106
1.43;232;1;1.8;256;1;0;1;16000;40960;0;1;.006909;NA;.042032;.093401;.093401;1.43;232;99
1.42;232;1;1.8;256;1;0;1;15000;40960;0;0;0.039990;NA;0.231907;0.208525;0.208524;0.54;638;104
1.43;232;1;1.8;256;1;0;1;15000;40960;0;1;.006940;NA;.042738;.098902;.098902;1.43;232;99
1.41;234;1;1.8;256;1;0;1;14000;40960;0;0;0.040395;NA;0.225732;0.211617;0.211616;0.55;638;102
1.42;232;1;1.8;256;1;0;1;14000;40960;0;1;.006790;NA;.041481;.105017;.105017;1.42;232;99
1.42;233;1;1.8;256;1;0;1;13000;40960;0;0;0.040341;NA;0.234204;0.220684;0.220683;0.56;640;101
1.43;233;1;1.8;256;1;0;1;13000;40960;0;1;.006904;NA;.041448;.111452;.111451;1.43;233;99
1.43;233;1;1.8;256;1;0;1;12000;40960;0;0;0.040346;NA;0.240585;0.229710;0.229709;0.57;640;100
1.43;232;1;1.8;256;1;0;1;12000;40960;0;1;.006943;NA;.041841;.117609;.117608;1.43;232;100
1.43;233;1;1.8;256;1;0;1;11000;40960;0;0;0.040162;NA;0.240008;0.236984;0.236983;0.58;638;98
1.43;232;1;1.8;256;1;0;1;11000;40960;0;1;.006869;NA;.041424;.125564;.125564;1.43;232;99
1.43;233;1;1.8;256;1;0;1;10000;40960;0;0;0.040242;NA;0.240298;0.271641;0.271640;0.61;639;94
1.42;233;1;1.8;256;1;0;1;10000;40960;0;1;.006942;NA;.041862;.141545;.141545;1.42;233;99
1.44;232;1;1.8;256;1;0;1;9000;40960;0;0;0.039908;NA;0.234323;0.266679;0.266678;0.60;638;94
1.42;232;1;1.8;256;1;0;1;9000;40960;0;1;.006936;NA;.041244;.155234;.155234;1.42;232;99
1.43;232;1;1.8;256;1;0;1;8000;40960;0;0;0.039903;NA;0.290035;0.331420;0.331419;0.66;638;93
1.42;233;1;1.8;256;1;0;1;8000;40960;0;1;.006890;NA;.040587;.167198;.167198;1.42;233;99
1.40;232;1;1.8;256;1;0;2;25000;40960;0;0;0.065646;NA;0.240770;0.256009;0.256008;0.62;721;97
1.40;231;1;1.8;256;1;0;2;25000;40960;0;1;.008532;NA;.041703;.064588;.064588;1.40;231;99
1.39;232;1;1.8;256;1;0;2;24000;40960;0;0;0.065774;NA;0.248398;0.264329;0.264328;0.62;721;97
1.41;231;1;1.8;256;1;0;2;24000;40960;0;1;.008543;NA;.040931;.071172;.071172;1.41;231;100
1.40;232;1;1.8;256;1;0;2;23000;40960;0;0;0.066815;NA;0.244783;0.240664;0.240663;0.60;721;100
1.41;231;1;1.8;256;1;0;2;23000;40960;0;1;.008687;NA;.041325;.069529;.069529;1.41;231;99
1.40;232;1;1.8;256;1;0;2;22000;40960;0;0;0.066883;NA;0.248569;0.264236;0.264236;0.63;721;97
1.40;234;1;1.8;256;1;0;2;22000;40960;0;1;.008600;NA;.040699;.072085;.072085;1.40;234;100
1.40;231;1;1.8;256;1;0;2;21000;40960;0;0;0.067387;NA;0.241313;0.245100;0.245099;0.61;721;99
1.41;231;1;1.8;256;1;0;2;21000;40960;0;1;.008581;NA;.040209;.074382;.074382;1.41;231;100
1.39;231;1;1.8;256;1;0;2;20000;40960;0;0;0.066116;NA;0.245481;0.250613;0.250612;0.61;723;99
1.40;232;1;1.8;256;1;0;2;20000;40960;0;1;.008587;NA;.040055;.075863;.075862;1.40;232;99
1.40;231;1;1.8;256;1;0;2;19000;40960;0;0;0.067021;NA;0.237357;0.271172;0.271171;0.64;721;94
1.41;232;1;1.8;256;1;0;2;19000;40960;0;1;.008611;NA;.040440;.077366;.077366;1.41;232;99
1.41;232;1;1.8;256;1;0;2;18000;40960;0;0;0.066049;NA;0.251189;0.251808;0.251807;0.61;723;99
1.41;232;1;1.8;256;1;0;2;18000;40960;0;1;.008608;NA;.041299;.078931;.078931;1.41;232;99
1.39;231;1;1.8;256;1;0;2;17000;40960;0;0;0.066619;NA;0.252672;0.263972;0.263972;0.63;721;98
1.41;230;1;1.8;256;1;0;2;17000;40960;0;1;.008584;NA;.040660;.082199;.082199;1.41;230;100
1.40;232;1;1.8;256;1;0;2;16000;40960;0;0;0.065533;NA;0.237057;0.261812;0.261812;0.62;721;95
1.41;232;1;1.8;256;1;0;2;16000;40960;0;1;.008597;NA;.041294;.088509;.088509;1.41;232;99
1.40;231;1;1.8;256;1;0;2;15000;40960;0;0;0.065666;NA;0.244189;0.263015;0.263014;0.62;721;96
1.40;233;1;1.8;256;1;0;2;15000;40960;0;1;.008596;NA;.041232;.090202;.090202;1.40;233;99
1.41;232;1;1.8;256;1;0;2;14000;40960;0;0;0.066179;NA;0.240867;0.270774;0.270773;0.63;721;95
1.40;232;1;1.8;256;1;0;2;14000;40960;0;1;.008668;NA;.039783;.095113;.095113;1.40;232;99
1.39;230;1;1.8;256;1;0;2;13000;40960;0;0;0.066518;NA;0.243889;0.269419;0.269418;0.64;721;95
1.41;231;1;1.8;256;1;0;2;13000;40960;0;1;.008571;NA;.039707;.102418;.102418;1.41;231;99
1.41;231;1;1.8;256;1;0;2;12000;40960;0;0;0.065494;NA;0.242442;0.274261;0.274260;0.64;721;95
1.41;231;1;1.8;256;1;0;2;12000;40960;0;1;.008608;NA;.038894;.107609;.107609;1.41;231;99
1.40;231;1;1.8;256;1;0;2;11000;40960;0;0;0.065910;NA;0.243962;0.301462;0.301462;0.66;723;91
1.41;231;1;1.8;256;1;0;2;11000;40960;0;1;.008544;NA;.039019;.119021;.119021;1.41;231;99
1.41;230;1;1.8;256;1;0;2;10000;40960;0;0;0.066494;NA;0.245019;0.287430;0.287429;0.65;721;93
1.41;231;1;1.8;256;1;0;2;10000;40960;0;1;.008563;NA;.039101;.126844;.126844;1.41;231;99
1.40;232;1;1.8;256;1;0;2;9000;40960;0;0;0.066242;NA;0.238042;0.304286;0.304286;0.67;723;90
1.41;231;1;1.8;256;1;0;2;9000;40960;0;1;.008642;NA;.040567;.142567;.142567;1.41;231;99
1.40;232;1;1.8;256;1;0;2;8000;40960;0;0;0.065529;NA;0.245462;0.322227;0.322227;0.68;721;88
1.41;231;1;1.8;256;1;0;2;8000;40960;0;1;.008611;NA;.039175;.150906;.150905;1.41;231;100
1.37;230;1;1.8;256;1;0;3;25000;40960;0;0;0.055470;NA;0.131567;0.240739;0.240738;0.60;482;81
1.38;230;1;1.8;256;1;0;3;25000;40960;0;1;.010374;NA;.034477;.049657;.049657;1.38;230;99
1.37;229;1;1.8;256;1;0;3;24000;40960;0;0;0.056868;NA;0.130838;0.261670;0.261669;0.62;482;79
1.36;231;1;1.8;256;1;0;3;24000;40960;0;1;.010371;NA;.034230;.052498;.052498;1.36;231;99
1.37;231;1;1.8;256;1;0;3;23000;40960;0;0;0.056042;NA;0.130813;0.244600;0.244599;0.59;482;80
1.37;230;1;1.8;256;1;0;3;23000;40960;0;1;.010393;NA;.033883;.054700;.054700;1.37;230;99
1.36;229;1;1.8;256;1;0;3;22000;40960;0;0;0.056597;NA;0.127194;0.261174;0.261174;0.61;482;77
1.38;230;1;1.8;256;1;0;3;22000;40960;0;1;.010264;NA;.034946;.055403;.055403;1.38;230;99
1.38;230;1;1.8;256;1;0;3;21000;40960;0;0;0.056257;NA;0.132710;0.240229;0.240229;0.60;482;81
1.36;231;1;1.8;256;1;0;3;21000;40960;0;1;.010227;NA;.034024;.054076;.054076;1.36;231;99
1.36;230;1;1.8;256;1;0;3;20000;40960;0;0;0.054153;NA;0.130163;0.250281;0.250280;0.61;482;78
1.38;230;1;1.8;256;1;0;3;20000;40960;0;1;.010380;NA;.033613;.055253;.055253;1.38;230;100
1.38;230;1;1.8;256;1;0;3;19000;40960;0;0;0.056904;NA;0.136594;0.265693;0.265692;0.63;484;78
1.38;231;1;1.8;256;1;0;3;19000;40960;0;1;.010338;NA;.035067;.056107;.056107;1.38;231;99
1.36;230;1;1.8;256;1;0;3;18000;40960;0;0;0.056539;NA;0.130357;0.253204;0.253204;0.61;484;79
1.38;230;1;1.8;256;1;0;3;18000;40960;0;1;.010322;NA;.033182;.064918;.064918;1.38;230;99
1.36;229;1;1.8;256;1;0;3;17000;40960;0;0;0.057165;NA;0.131902;0.260368;0.260367;0.61;482;79
1.38;231;1;1.8;256;1;0;3;17000;40960;0;1;.010333;NA;.033453;.063013;.063013;1.38;231;99
1.36;230;1;1.8;256;1;0;3;16000;40960;0;0;0.056888;NA;0.133342;0.264723;0.264722;0.62;482;78
1.36;230;1;1.8;256;1;0;3;16000;40960;0;1;.010382;NA;.033349;.067967;.067967;1.36;230;99
1.37;230;1;1.8;256;1;0;3;15000;40960;0;0;0.057471;NA;0.131020;0.290758;0.290757;0.65;482;75
1.38;231;1;1.8;256;1;0;3;15000;40960;0;1;.010360;NA;.032693;.069176;.069176;1.38;231;99
1.38;235;1;1.8;256;1;0;3;14000;40960;0;0;0.056010;NA;0.150014;0.284278;0.284277;0.64;482;78
1.38;231;1;1.8;256;1;0;3;14000;40960;0;1;.010297;NA;.033783;.072335;.072334;1.38;231;99
1.38;231;1;1.8;256;1;0;3;13000;40960;0;0;0.056443;NA;0.127964;0.294713;0.294712;0.65;482;74
1.37;230;1;1.8;256;1;0;3;13000;40960;0;1;.010475;NA;.032320;.078355;.078355;1.37;230;100
1.38;230;1;1.8;256;1;0;3;12000;40960;0;0;0.058003;NA;0.132284;0.307935;0.307935;0.66;482;73
1.37;230;1;1.8;256;1;0;3;12000;40960;0;1;.010590;NA;.032725;.085039;.085039;1.37;230;99
1.37;231;1;1.8;256;1;0;3;11000;40960;0;0;0.055736;NA;0.128076;0.324887;0.324886;0.68;484;70
1.36;230;1;1.8;256;1;0;3;11000;40960;0;1;.010389;NA;.032675;.089716;.089716;1.36;230;99
1.38;229;1;1.8;256;1;0;3;10000;40960;0;0;0.057899;NA;0.126821;0.334789;0.334789;0.69;484;69
1.38;231;1;1.8;256;1;0;3;10000;40960;0;1;.010332;NA;.032593;.098070;.098070;1.38;231;99
1.38;231;1;1.8;256;1;0;3;9000;40960;0;0;0.056426;NA;0.130291;0.353334;0.353333;0.71;482;67
1.37;231;1;1.8;256;1;0;3;9000;40960;0;1;.010238;NA;.032019;.106534;.106534;1.37;231;99
1.38;231;1;1.8;256;1;0;3;8000;40960;0;0;0.056796;NA;0.134209;0.378306;0.378306;0.73;482;66
1.38;230;1;1.8;256;1;0;3;8000;40960;0;1;.010339;NA;.032633;.124542;.124542;1.38;230;99
1.37;230;1;1.8;256;1;0;4;25000;40960;0;0;0.052948;NA;0.132349;0.206819;0.206818;0.56;481;86
1.35;230;1;1.8;256;1;0;4;25000;40960;0;1;.010146;NA;.028478;.048198;.048197;1.35;230;99
1.37;230;1;1.8;256;1;0;4;24000;40960;0;0;0.054377;NA;0.133751;0.199796;0.199795;0.55;481;87
1.37;230;1;1.8;256;1;0;4;24000;40960;0;1;.010220;NA;.029160;.046981;.046981;1.37;230;100
1.37;230;1;1.8;256;1;0;4;23000;40960;0;0;0.054412;NA;0.132620;0.222108;0.222108;0.57;481;83
1.35;230;1;1.8;256;1;0;4;23000;40960;0;1;.010156;NA;.028034;.049865;.049865;1.35;230;99
1.37;229;1;1.8;256;1;0;4;22000;40960;0;0;0.054208;NA;0.132270;0.208845;0.208844;0.56;481;86
1.37;230;1;1.8;256;1;0;4;22000;40960;0;1;.010137;NA;.027991;.051491;.051491;1.37;230;99
1.37;231;1;1.8;256;1;0;4;21000;40960;0;0;0.053811;NA;0.134254;0.203116;0.203115;0.56;481;86
1.37;229;1;1.8;256;1;0;4;21000;40960;0;1;.010149;NA;.028155;.052235;.052235;1.37;229;99
1.38;231;1;1.8;256;1;0;4;20000;40960;0;0;0.055217;NA;0.132578;0.212230;0.212229;0.57;481;85
1.36;229;1;1.8;256;1;0;4;20000;40960;0;1;.010146;NA;.028134;.054161;.054161;1.36;229;99
1.37;230;1;1.8;256;1;0;4;19000;40960;0;0;0.055305;NA;0.129671;0.209881;0.209880;0.56;481;85
1.36;229;1;1.8;256;1;0;4;19000;40960;0;1;.010054;NA;.026868;.055473;.055473;1.36;229;99
1.36;230;1;1.8;256;1;0;4;18000;40960;0;0;0.054368;NA;0.131930;0.213742;0.213741;0.57;481;84
1.37;229;1;1.8;256;1;0;4;18000;40960;0;1;.010137;NA;.027726;.057859;.057859;1.37;229;99
1.36;230;1;1.8;256;1;0;4;17000;40960;0;0;0.054844;NA;0.133909;0.209948;0.209947;0.56;483;85
1.35;230;1;1.8;256;1;0;4;17000;40960;0;1;.010135;NA;.027153;.061435;.061435;1.35;230;99
1.35;229;1;1.8;256;1;0;4;16000;40960;0;0;0.054108;NA;0.130669;0.220675;0.220674;0.58;482;83
1.36;230;1;1.8;256;1;0;4;16000;40960;0;1;.010151;NA;.027160;.065358;.065358;1.36;230;99
1.36;231;1;1.8;256;1;0;4;15000;40960;0;0;0.055366;NA;0.129628;0.220632;0.220631;0.57;482;84
1.37;231;1;1.8;256;1;0;4;15000;40960;0;1;.010587;NA;.027313;.067615;.067615;1.37;231;99
1.37;230;1;1.8;256;1;0;4;14000;40960;0;0;0.054907;NA;0.130399;0.227767;0.227767;0.58;481;83
1.37;229;1;1.8;256;1;0;4;14000;40960;0;1;.010203;NA;.028003;.072310;.072310;1.37;229;99
1.37;229;1;1.8;256;1;0;4;13000;40960;0;0;0.052440;NA;0.129801;0.240777;0.240776;0.59;481;81
1.37;230;1;1.8;256;1;0;4;13000;40960;0;1;.010190;NA;.028137;.075129;.075129;1.37;230;100
1.36;230;1;1.8;256;1;0;4;12000;40960;0;0;0.055945;NA;0.130286;0.254196;0.254195;0.61;481;79
1.37;230;1;1.8;256;1;0;4;12000;40960;0;1;.010194;NA;.027018;.081293;.081292;1.37;230;99
1.36;230;1;1.8;256;1;0;4;11000;40960;0;0;0.053447;NA;0.129773;0.266754;0.266753;0.62;481;77
1.37;230;1;1.8;256;1;0;4;11000;40960;0;1;.010161;NA;.027356;.087471;.087471;1.37;230;99
1.37;230;1;1.8;256;1;0;4;10000;40960;0;0;0.054316;NA;0.132448;0.285301;0.285300;0.64;481;76
1.36;230;1;1.8;256;1;0;4;10000;40960;0;1;.010130;NA;.026882;.094862;.094862;1.36;230;99
1.36;230;1;1.8;256;1;0;4;9000;40960;0;0;0.054044;NA;0.131777;0.303995;0.303995;0.65;481;73
1.36;229;1;1.8;256;1;0;4;9000;40960;0;1;.010135;NA;.027040;.100416;.100415;1.36;229;99
1.38;230;1;1.8;256;1;0;4;8000;40960;0;0;0.054884;NA;0.130228;0.332146;0.332145;0.69;481;70
1.36;230;1;1.8;256;1;0;4;8000;40960;0;1;.010144;NA;.026386;.113381;.113380;1.36;230;99
1.37;231;1;1.8;256;1;0;5;25000;40960;0;0;0.056741;NA;0.185237;0.241417;0.241416;0.60;562;89
1.38;230;1;1.8;256;1;0;5;25000;40960;0;1;.010305;NA;.033649;.049007;.049006;1.38;230;99
1.37;230;1;1.8;256;1;0;5;24000;40960;0;0;0.056184;NA;0.173300;0.228734;0.228734;0.59;564;89
1.37;231;1;1.8;256;1;0;5;24000;40960;0;1;.010311;NA;.034444;.048746;.048746;1.37;231;99
1.39;230;1;1.8;256;1;0;5;23000;40960;0;0;0.057678;NA;0.176040;0.232476;0.232475;0.60;562;89
1.39;231;1;1.8;256;1;0;5;23000;40960;0;1;.010316;NA;.034326;.051546;.051546;1.39;231;99
1.39;232;1;1.8;256;1;0;5;22000;40960;0;0;0.057124;NA;0.170570;0.238188;0.238187;0.59;562;88
1.37;231;1;1.8;256;1;0;5;22000;40960;0;1;.010360;NA;.033387;.054074;.054074;1.37;231;99
1.38;230;1;1.8;256;1;0;5;21000;40960;0;0;0.056006;NA;0.177147;0.238963;0.238962;0.60;562;87
